lo_id,grade,study_year_id,school_app,course_id,course_name,created_at,accepted_at,group_name,lessons_completed,course_start_at,course_lesson_cnt,student_score,max_score,test_result_final
567145,6,2,1,63,"Основы программирования на языке Python","2022-12-08 15:50:55","2023-01-16 12:55:12","Основы программирования 16.01",0,NULL,9,0,31,100
616142,6,2,1,14,"Математическая физика для начинающих","2022-10-05 00:40:16","2022-11-28 14:27:57","Мат. физика (начинающие) 28.11",0,NULL,12,0,295,88
550173,5,1,1,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-09-11 13:00:40","2022-09-26 23:59:59","Русский медвежонок 26.09",6,"2022-09-28 11:42:27",7,26,56,100
606237,7,3,1,63,"Основы программирования на языке Python","2022-09-09 11:41:05","2022-09-26 23:59:59","Основы Python 26.09",5,"2022-10-29 14:28:59",9,9,31,NULL
527291,6,2,0,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-10-04 21:38:17","2022-10-24 23:59:59","Русский медвежонок 24.10",6,"2022-10-29 21:34:25",7,38,56,94
452090,7,3,0,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-10-22 23:57:29","2022-10-24 23:59:59","Русский медвежонок 24.10",4,"2022-10-31 21:14:00",7,34,56,56
585913,6,2,1,26,"Семейная экономика","2022-09-22 10:01:59","2022-10-24 23:59:59","Семейная экономика 24.10",0,NULL,12,0,249,87
619025,6,2,0,7,"Биологический калейдоскоп","2022-10-13 13:47:26","2022-10-24 23:59:59","Биологический калейдоскоп 24.10",3,"2022-10-25 10:10:57",11,36,249,85
540683,6,2,0,7,"Биологический калейдоскоп","2022-10-16 11:42:27","2022-10-24 23:59:59","Биологический калейдоскоп 24.10",11,"2022-10-25 10:34:03",11,135,249,85
592840,6,2,0,10,"Лингвистика для начинающих","2022-10-14 15:01:18","2022-11-28 13:48:09","Лингвистика для нач. 28.11",0,NULL,11,0,62,91
610013,5,1,0,12,"Математика для начинающих","2022-10-18 18:09:40","2022-11-28 13:55:46","Математика для начин 28.11",10,"2022-12-05 14:43:35",12,135,212,87
530941,5,1,0,12,"Математика для начинающих","2022-11-07 15:37:41","2022-11-28 13:55:47","Математика для начин 28.11",0,NULL,12,0,212,87
636548,5,1,0,63,"Основы программирования на языке Python","2022-11-26 12:19:18","2022-11-28 14:10:31","Основы программирования 28.11",6,"2022-12-02 21:23:35",9,15,31,100
537711,7,3,0,63,"Основы программирования на языке Python","2022-10-29 21:16:04","2022-11-28 14:10:31","Основы программирования 28.11",0,NULL,9,0,31,81
580655,6,2,0,14,"Математическая физика для начинающих","2022-10-25 00:09:41","2022-11-28 14:27:57","Мат. физика (начинающие) 28.11",5,"2022-12-04 17:48:06",12,55,295,87
571489,7,3,0,77,"Экономика фирмы","2022-10-23 23:47:25","2022-11-28 14:34:19","Экономики фирмы 28.11",0,NULL,11,0,39,90
549606,8,4,1,5,"Академическое письмо (Academic Writing)","2022-09-11 21:32:44","2022-11-28 14:43:12","Академ. письмо 28.11",0,NULL,21,0,103,81
496000,6,2,1,5,"Академическое письмо (Academic Writing)","2023-01-08 00:11:47","2023-01-16 12:49:19","Академ. письмо 16.01",0,NULL,21,0,103,90
530752,6,2,0,14,"Математическая физика для начинающих","2023-01-15 23:35:06","2023-01-16 12:52:54","Мат.физика (начинающие) 16.01",9,"2023-01-20 19:02:54",12,210,295,88
609323,5,1,0,7,"Биологический калейдоскоп","2022-09-09 02:23:40","2022-09-26 23:59:59","Биолог. калейдоскоп 26.09",8,"2022-10-12 15:28:24",11,77,249,95
593521,5,1,1,63,"Основы программирования на языке Python","2022-09-20 20:53:15","2022-09-26 23:59:59","Основы Python 26.09",3,"2022-09-30 19:19:33",9,3,31,100
460842,6,2,1,63,"Основы программирования на языке Python","2022-09-13 14:15:53","2022-09-26 23:59:59","Основы Python 26.09",8,"2022-09-28 18:19:21",9,22,31,86
417634,6,2,0,63,"Основы программирования на языке Python","2022-09-23 14:58:24","2022-09-26 23:59:59","Основы Python 26.09",1,"2022-10-01 21:04:49",9,1,31,62
601843,5,1,0,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-09-14 12:44:17","2022-09-26 23:59:59","Русский медвежонок 26.09",4,"2022-09-28 09:33:33",7,28,56,85
536052,6,2,1,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-09-16 22:11:19","2022-09-26 23:59:59","Русский медвежонок 26.09",2,"2022-09-27 21:36:10",7,13,56,76
581712,6,2,0,63,"Основы программирования на языке Python","2022-10-13 11:37:47","2022-10-24 23:59:59","Основы Python 24.10",0,NULL,9,0,31,87
614496,5,1,0,21,"Первые шаги в робототехнику","2022-10-03 11:16:08","2022-10-24 23:59:59","Первые шаги в робототехнику 24.10",8,"2022-10-25 18:00:45",11,21,39,74
614346,5,1,0,8,"Из чего сделано все вокруг? Начинаем изучать химию","2022-09-28 18:21:37","2022-10-24 23:59:59","Из чего всё сделано 24.10",8,"2022-10-26 13:05:15",9,22,53,100
611522,6,2,0,8,"Из чего сделано все вокруг? Начинаем изучать химию","2022-09-24 23:56:02","2022-10-24 23:59:59","Из чего всё сделано 24.10",1,"2022-11-01 19:40:14",9,2,53,85
569033,6,2,1,8,"Из чего сделано все вокруг? Начинаем изучать химию","2022-09-19 20:53:10","2022-10-24 23:59:59","Из чего всё сделано 24.10",0,NULL,9,0,53,75
542831,6,2,1,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-10-07 20:23:08","2022-10-24 23:59:59","Русский медвежонок 24.10",0,NULL,7,0,56,100
411941,5,1,0,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-10-22 19:10:18","2022-10-24 23:59:59","Русский медвежонок 24.10",2,"2022-10-27 10:36:39",7,8,56,100
614121,5,1,1,14,"Математическая физика для начинающих","2022-09-29 15:31:33","2022-10-24 23:59:59","Мат. физика (начинающие) 24.10",6,"2022-10-30 13:35:19",12,30,295,87
613513,5,1,0,14,"Математическая физика для начинающих","2022-10-16 11:06:04","2022-10-24 23:59:59","Мат. физика (начинающие) 24.10",2,"2022-10-30 16:19:38",12,14,295,87
602886,6,2,0,7,"Биологический калейдоскоп","2022-10-08 21:38:53","2022-10-24 23:59:59","Биологический калейдоскоп 24.10",8,"2022-11-01 18:52:00",11,43,249,90
532518,6,2,0,12,"Математика для начинающих","2022-11-26 02:04:42","2022-11-28 13:55:46","Математика для начин 28.11",11,"2022-11-28 20:01:43",12,131,212,100
624551,5,1,0,63,"Основы программирования на языке Python","2022-11-03 09:05:46","2022-11-28 14:10:31","Основы программирования 28.11",9,"2022-11-29 20:39:41",9,29,31,13
551598,5,1,0,63,"Основы программирования на языке Python","2022-11-14 08:43:17","2022-11-28 14:10:31","Основы программирования 28.11",0,NULL,9,0,31,75
502933,8,4,0,76,"Финансовая грамотность","2022-11-19 21:45:27","2022-11-28 14:34:58","Фин. грамотность 28.11",1,"2022-12-10 11:46:25",11,20,222,50
551520,5,1,0,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-09-13 22:56:29","2022-11-28 13:44:59","Русский медвежонок 28.11",0,NULL,7,0,56,55
567218,6,2,0,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-11-07 16:00:46","2023-01-16 12:57:15","Русский медвежонок 28.11",0,NULL,7,0,56,NULL
603648,6,2,1,14,"Математическая физика для начинающих","2022-11-09 19:52:56","2022-11-28 14:27:57","Мат. физика (начинающие) 28.11",9,"2022-11-29 12:28:32",12,99,295,87
604807,5,1,0,21,"Первые шаги в робототехнику","2022-09-10 19:21:28","2022-09-26 23:59:59","Робототехника 26.09",11,"2022-09-28 20:30:21",11,23,39,13
613968,6,2,0,63,"Основы программирования на языке Python","2022-09-25 17:25:47","2022-09-26 23:59:59","Основы Python 26.09",9,"2022-09-30 20:16:22",9,23,31,100
569284,7,3,1,63,"Основы программирования на языке Python","2022-09-11 17:21:12","2022-09-26 23:59:59","Основы Python 26.09",4,"2022-10-07 19:18:18",9,12,31,90
609624,5,1,0,12,"Математика для начинающих","2022-09-10 22:22:37","2022-09-26 23:59:59","Математика нач. 26.09",8,"2022-09-30 21:17:41",12,85,212,13
604482,5,1,0,12,"Математика для начинающих","2022-09-24 20:03:41","2022-09-26 23:59:59","Математика нач. 26.09",11,"2022-09-27 21:33:18",12,105,212,87
547695,6,2,1,8,"Из чего сделано все вокруг? Начинаем изучать химию","2022-10-19 12:27:16","2022-10-24 23:59:59","Из чего всё сделано 24.10",9,"2022-10-28 22:22:23",9,19,53,80
608915,7,3,1,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-10-19 12:55:36","2022-10-24 23:59:59","Русский медвежонок 24.10",0,NULL,7,0,56,95
593521,5,1,1,26,"Семейная экономика","2022-09-25 21:06:41","2022-10-24 23:59:59","Семейная экономика 24.10",3,"2022-10-24 20:46:04",12,24,249,100
612795,5,1,0,12,"Математика для начинающих","2022-10-10 21:21:03","2022-11-28 13:55:46","Математика для начин 28.11",1,NULL,12,0,212,87
551303,5,1,0,12,"Математика для начинающих","2022-09-10 18:35:00","2022-11-28 13:55:47","Математика для начин 28.11",9,"2022-12-02 21:04:51",12,109,212,75
609422,5,1,0,12,"Математика для начинающих","2022-09-13 15:53:43","2022-11-28 13:55:47","Математика для начин 28.11",0,NULL,12,0,212,75
603322,5,1,0,12,"Математика для начинающих","2022-09-25 04:21:34","2022-11-28 13:55:45","Математика для начин 28.11",10,"2022-11-29 03:57:19",12,51,212,75
561519,8,4,0,5,"Академическое письмо (Academic Writing)","2022-10-20 21:48:28","2022-11-28 14:43:12","Академ. письмо 28.11",0,NULL,21,0,103,81
557913,7,3,1,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-09-24 12:59:55","2022-11-28 13:44:59","Русский медвежонок 28.11",0,NULL,7,0,56,83
646136,6,2,0,14,"Математическая физика для начинающих","2023-01-02 19:03:30","2023-01-16 12:52:54","Мат.физика (начинающие) 16.01",2,"2023-01-16 15:13:18",12,22,295,100
444536,8,4,1,63,"Основы программирования на языке Python","2022-11-23 21:14:28","2023-01-16 12:55:13","Основы программирования 16.01",0,NULL,9,0,31,84
609481,5,1,0,7,"Биологический калейдоскоп","2022-09-10 08:13:44","2022-09-26 23:59:59","Биолог. калейдоскоп 26.09",6,"2022-10-19 19:00:37",11,72,249,80
386193,6,2,1,5,"Академическое письмо (Academic Writing)","2022-09-12 03:55:25","2022-09-26 23:59:59","Академ. письмо 26.09",11,"2022-10-01 05:47:55",21,41,103,100
612781,5,1,0,63,"Основы программирования на языке Python","2022-09-20 20:49:02","2022-09-26 23:59:59","Основы Python 26.09",5,"2022-10-19 16:18:41",9,10,31,87
569200,7,3,1,63,"Основы программирования на языке Python","2022-10-15 19:04:50","2022-10-24 23:59:59","Основы Python 24.10",9,"2022-10-24 22:05:06",9,25,31,81
587810,7,3,1,63,"Основы программирования на языке Python","2022-10-17 20:58:34","2022-10-24 23:59:59","Основы Python 24.10",4,"2022-10-25 17:47:21",9,13,31,54
551395,5,1,1,21,"Первые шаги в робототехнику","2022-10-09 14:54:09","2022-10-24 23:59:59","Первые шаги в робототехнику 24.10",7,"2022-10-25 21:17:33",11,20,39,13
530216,6,2,1,8,"Из чего сделано все вокруг? Начинаем изучать химию","2022-10-13 11:25:36","2022-10-24 23:59:59","Из чего всё сделано 24.10",8,"2022-10-30 10:27:22",9,27,53,5
599707,5,1,0,8,"Из чего сделано все вокруг? Начинаем изучать химию","2022-10-23 15:24:45","2022-10-24 23:59:59","Из чего всё сделано 24.10",1,"2022-11-05 14:03:47",9,4,53,95
610203,6,2,1,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-09-28 11:45:08","2022-10-24 23:59:59","Русский медвежонок 24.10",0,NULL,7,0,56,100
608924,5,1,0,14,"Математическая физика для начинающих","2022-09-19 18:50:01","2022-10-24 23:59:59","Мат. физика (начинающие) 24.10",0,NULL,12,0,295,NULL
610721,6,2,1,7,"Биологический калейдоскоп","2022-09-28 14:36:52","2022-10-24 23:59:59","Биологический калейдоскоп 24.10",0,NULL,11,0,249,5
602363,5,1,0,7,"Биологический калейдоскоп","2022-10-13 20:16:22","2022-10-24 23:59:59","Биологический калейдоскоп 24.10",1,"2022-11-02 15:08:42",11,8,249,95
619653,5,1,0,12,"Математика для начинающих","2022-10-14 22:33:53","2022-11-28 13:55:47","Математика для начин 28.11",4,"2022-12-04 21:33:07",12,36,212,75
609218,6,2,0,12,"Математика для начинающих","2022-09-09 02:17:11","2022-11-28 13:55:46","Математика для начин 28.11",0,NULL,12,0,212,62
623399,5,1,0,63,"Основы программирования на языке Python","2022-12-17 16:26:25","2023-01-16 12:55:12","Основы программирования 16.01",1,NULL,9,0,31,99
540818,7,3,1,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-09-09 14:05:22","2023-01-16 12:57:15","Русский медвежонок 16.01",2,"2023-01-29 11:53:34",7,0,56,76
609165,6,2,0,14,"Математическая физика для начинающих","2022-09-25 18:18:33","2022-11-28 14:27:57","Мат. физика (начинающие) 28.11",0,NULL,12,0,295,87
604482,5,1,0,63,"Основы программирования на языке Python","2022-09-25 19:55:55","2022-09-26 23:59:59","Основы Python 26.09",9,"2022-09-27 21:52:01",9,26,31,87
509514,6,2,1,12,"Математика для начинающих","2022-09-16 07:33:55","2022-09-26 23:59:59","Математика нач. 26.09",10,"2022-09-29 12:50:07",12,111,212,87
622329,5,1,0,21,"Первые шаги в робототехнику","2022-10-21 19:49:59","2022-10-24 23:59:59","Первые шаги в робототехнику 24.10",11,"2022-10-28 17:27:02",11,25,39,13
602363,5,1,0,8,"Из чего сделано все вокруг? Начинаем изучать химию","2022-10-20 16:33:19","2022-10-24 23:59:59","Из чего всё сделано 24.10",0,NULL,9,0,53,95
619229,6,2,0,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-10-21 14:51:17","2022-10-24 23:59:59","Русский медвежонок 24.10",4,"2022-10-30 21:51:22",7,18,56,69
632784,5,1,0,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-11-11 11:31:22","2022-11-28 13:44:59","Русский медвежонок 28.11",2,"2022-11-30 13:47:10",7,13,56,100
616142,6,2,1,10,"Лингвистика для начинающих","2022-10-17 14:34:58","2022-11-28 13:48:08","Лингвистика для нач. 28.11",0,NULL,11,0,62,81
626710,5,1,0,12,"Математика для начинающих","2022-11-13 13:54:11","2022-11-28 13:55:46","Математика для начин 28.11",6,"2022-11-28 19:12:55",12,50,212,100
483252,5,1,0,63,"Основы программирования на языке Python","2022-10-24 19:41:58","2022-11-28 14:10:31","Основы программирования 28.11",0,NULL,9,0,31,62
600195,7,3,1,63,"Основы программирования на языке Python","2022-09-25 23:10:16","2022-11-28 14:10:31","Основы программирования 28.11",0,NULL,9,0,31,90
609704,6,2,1,26,"Семейная экономика","2022-10-28 09:47:33","2022-11-28 14:18:55","Семейная экономика 28.11",11,"2022-12-11 21:31:11",12,139,249,87
566273,7,3,1,77,"Экономика фирмы","2022-10-22 14:52:17","2022-11-28 14:34:19","Экономики фирмы 28.11",0,NULL,11,0,39,90
623706,5,1,1,8,"Из чего сделано все вокруг? Начинаем изучать химию","2022-10-25 00:36:52","2022-11-28 14:36:35","Из чего сделано все вокруг 28.11",0,NULL,9,0,53,100
601240,6,2,0,7,"Биологический калейдоскоп","2022-10-26 20:14:47","2022-11-28 14:39:15","Биологический калейдоскоп 28.11",9,"2022-11-29 03:53:08",11,113,249,100
638524,5,1,0,7,"Биологический калейдоскоп","2022-11-25 19:17:41","2022-11-28 14:39:15","Биологический калейдоскоп 28.11",0,NULL,11,0,249,90
604852,6,2,1,7,"Биологический калейдоскоп","2022-12-05 20:49:09","2023-01-16 12:51:15","Биологический калейдоскоп 16.01",7,"2023-01-19 21:44:35",11,25,249,80
650556,5,1,0,8,"Из чего сделано все вокруг? Начинаем изучать химию","2023-01-11 11:19:39","2023-01-16 12:52:07","Из чего всё сделано 16.01",9,"2023-01-21 12:29:20",9,30,53,100
569441,6,2,1,63,"Основы программирования на языке Python","2022-10-06 21:45:38","2023-01-16 12:55:13","Основы программирования 16.01",0,NULL,9,0,31,62
481081,6,2,0,63,"Основы программирования на языке Python","2022-09-15 19:15:54","2022-09-26 23:59:59","Основы Python 26.09",5,"2022-10-23 13:35:34",9,10,31,87
585081,8,4,1,63,"Основы программирования на языке Python","2022-09-11 12:22:45","2022-09-26 23:59:59","Основы Python 26.09",3,"2022-10-02 20:29:22",9,10,31,84
530792,6,2,0,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-09-25 21:59:15","2022-09-26 23:59:59","Русский медвежонок 26.09",2,"2022-10-12 13:11:45",7,5,56,68
608483,6,2,1,12,"Математика для начинающих","2022-09-13 10:22:58","2022-09-26 23:59:59","Математика нач. 26.09",3,"2022-10-03 18:36:03",12,8,212,86
467844,6,2,0,10,"Лингвистика для начинающих","2022-09-15 21:43:55","2022-09-26 23:59:59","Лингв. нач. 26.09",9,"2022-09-28 15:33:28",11,31,62,90
519050,8,4,0,63,"Основы программирования на языке Python","2022-10-23 15:48:24","2022-10-24 23:59:59","Основы Python 24.10",9,"2022-10-28 14:09:53",9,21,31,71
602489,5,1,0,63,"Основы программирования на языке Python","2022-09-16 10:46:50","2022-09-26 23:59:59","Основы Python 26.09",0,NULL,9,0,31,NULL
581324,6,2,0,63,"Основы программирования на языке Python","2022-10-22 19:31:28","2022-10-24 23:59:59","Основы Python 24.10",3,"2022-10-24 16:13:48",9,10,31,50
599670,5,1,0,8,"Из чего сделано все вокруг? Начинаем изучать химию","2022-10-16 14:14:30","2022-10-24 23:59:59","Из чего всё сделано 24.10",0,NULL,9,0,53,75
570526,7,3,1,5,"Академическое письмо (Academic Writing)","2022-09-13 12:28:22","2022-09-26 23:59:59","Академ. письмо 26.09",0,NULL,21,0,103,NULL
611315,5,1,1,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-10-22 22:07:48","2022-10-24 23:59:59","Русский медвежонок 24.10",0,NULL,7,0,56,5
566699,6,2,1,26,"Семейная экономика","2022-10-22 13:21:39","2022-10-24 23:59:59","Семейная экономика 24.10",1,"2022-10-26 13:22:13",12,7,249,87
530274,6,2,1,12,"Математика для начинающих","2022-10-21 05:31:01","2022-11-28 13:55:46","Математика для начин 28.11",0,NULL,12,0,212,100
621514,5,1,0,12,"Математика для начинающих","2022-10-19 10:52:56","2022-11-28 13:55:46","Математика для начин 28.11",0,NULL,12,0,212,87
611719,6,2,0,12,"Математика для начинающих","2022-10-15 14:31:38","2022-11-28 13:55:47","Математика для начин 28.11",0,NULL,12,0,212,75
551198,5,1,0,26,"Семейная экономика","2022-10-24 16:18:53","2022-11-28 14:18:55","Семейная экономика 28.11",0,NULL,12,0,249,87
527171,5,1,1,26,"Семейная экономика","2022-09-28 15:09:46","2022-11-28 14:18:55","Семейная экономика 28.11",0,NULL,12,0,249,86
581308,6,2,0,21,"Первые шаги в робототехнику","2022-11-12 14:32:24","2022-11-28 14:24:53","Первые шаги в робототехнику 28.11",2,"2022-11-28 20:13:17",11,4,39,75
609158,5,1,1,7,"Биологический калейдоскоп","2022-12-18 11:25:01","2023-01-16 12:51:15","Биологический калейдоскоп 16.01",11,"2022-09-28 10:51:57",11,48,249,100
609158,5,1,1,7,"Биологический калейдоскоп","2022-09-13 20:13:09","2023-01-16 23:59:59","Биологический калейдоскоп 16.01",11,"2022-09-28 10:51:57",11,48,249,100
605341,6,2,1,14,"Математическая физика для начинающих","2022-12-11 12:57:37","2023-01-16 12:52:54","Мат.физика (начинающие) 16.01",0,NULL,12,0,295,87
544689,5,1,0,63,"Основы программирования на языке Python","2022-09-12 10:45:44","2023-01-16 12:55:13","Основы Python 26.09",0,NULL,9,0,31,74
551551,5,1,0,7,"Биологический калейдоскоп","2022-09-21 13:08:50","2022-09-26 23:59:59","Биолог. калейдоскоп 26.09",9,"2022-09-29 10:25:39",11,117,249,80
593603,6,2,1,5,"Академическое письмо (Academic Writing)","2022-09-25 22:06:58","2022-09-26 23:59:59","Академ. письмо 26.09",20,"2022-09-28 12:38:41",21,90,103,90
609410,5,1,0,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-09-09 20:38:56","2022-09-26 23:59:59","Русский медвежонок 26.09",5,"2022-10-02 12:17:16",7,26,56,60
537481,7,3,1,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-09-24 22:27:15","2022-09-26 23:59:59","Русский медвежонок 26.09",4,"2022-10-04 00:39:00",7,28,56,50
592614,5,1,0,12,"Математика для начинающих","2022-09-11 12:01:46","2022-09-26 23:59:59","Математика нач. 26.09",12,"2022-09-29 17:02:37",12,166,212,13
570318,6,2,1,12,"Математика для начинающих","2022-09-17 14:18:10","2022-09-26 23:59:59","Математика нач. 26.09",9,"2022-09-29 12:28:37",12,65,212,87
539346,6,2,0,10,"Лингвистика для начинающих","2022-09-15 12:36:32","2022-09-26 23:59:59","Лингв. нач. 26.09",11,"2022-09-28 11:24:50",11,52,62,100
614901,5,1,0,63,"Основы программирования на языке Python","2022-09-30 22:31:52","2022-10-24 23:59:59","Основы Python 24.10",0,NULL,9,0,31,50
601198,6,2,0,63,"Основы программирования на языке Python","2022-10-23 18:23:05","2022-10-24 23:59:59","Основы Python 24.10",1,"2022-10-31 13:30:40",9,1,31,50
614496,5,1,0,8,"Из чего сделано все вокруг? Начинаем изучать химию","2022-10-03 11:06:16","2022-10-24 23:59:59","Из чего всё сделано 24.10",7,"2022-10-24 20:05:39",9,17,53,95
593446,5,1,1,12,"Математика для начинающих","2022-09-13 22:05:56","2022-11-28 13:55:46","Математика для начин 28.11",0,NULL,12,0,212,87
600780,6,2,1,12,"Математика для начинающих","2022-09-15 17:05:25","2022-11-28 13:55:45","Математика для начин 28.11",0,NULL,12,0,212,100
602847,5,1,0,21,"Первые шаги в робототехнику","2022-11-02 18:45:00","2022-11-28 14:24:53","Первые шаги в робототехнику 28.11",0,NULL,11,0,39,61
570181,6,2,0,7,"Биологический калейдоскоп","2022-11-17 20:12:45","2022-11-28 14:39:15","Биологический калейдоскоп 28.11",6,"2022-12-04 14:10:51",11,56,249,100
503341,7,3,1,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-09-29 11:38:56","2022-11-28 13:44:59","Русский медвежонок 28.11",0,NULL,7,0,56,82
613545,5,1,0,7,"Биологический калейдоскоп","2022-12-05 18:43:54","2023-01-16 12:51:15","Биологический калейдоскоп 16.01",2,"2023-01-16 18:33:45",11,13,249,100
609345,6,2,0,63,"Основы программирования на языке Python","2022-09-09 09:58:40","2023-01-16 12:55:13","Основы Python 26.09",0,NULL,9,0,31,87
551680,6,2,1,14,"Математическая физика для начинающих","2022-10-22 12:35:28","2022-11-28 14:27:57","Мат. физика (начинающие) 28.11",0,NULL,12,0,295,100
605417,5,1,0,7,"Биологический калейдоскоп","2022-09-19 21:48:24","2022-09-26 23:59:59","Биолог. калейдоскоп 26.09",2,"2022-09-29 17:51:59",11,4,249,90
609715,5,1,0,7,"Биологический калейдоскоп","2022-09-11 20:20:44","2022-09-26 23:59:59","Биолог. калейдоскоп 26.09",6,"2022-10-14 21:28:36",11,75,249,85
602153,5,1,0,21,"Первые шаги в робототехнику","2022-09-21 22:26:23","2022-09-26 23:59:59","Робототехника 26.09",8,"2022-10-07 19:53:59",11,15,39,99
609763,6,2,0,21,"Первые шаги в робототехнику","2022-09-12 09:08:08","2022-09-26 23:59:59","Робототехника 26.09",6,"2022-09-30 13:40:29",11,12,39,87
600259,5,1,0,63,"Основы программирования на языке Python","2022-09-20 20:59:03","2022-09-26 23:59:59","Основы Python 26.09",6,"2022-09-28 00:38:16",9,19,31,87
610230,6,2,0,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-09-13 23:46:39","2022-09-26 23:59:59","Русский медвежонок 26.09",5,"2022-10-02 12:55:57",7,21,56,88
548582,7,3,0,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-09-18 13:27:32","2022-09-26 23:59:59","Русский медвежонок 26.09",3,"2022-09-29 19:03:15",7,21,56,86
609634,6,2,0,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-09-25 02:09:59","2022-09-26 23:59:59","Русский медвежонок 26.09",6,"2022-09-29 00:31:27",7,44,56,84
528894,6,2,0,14,"Математическая физика для начинающих","2022-10-18 16:15:13","2022-10-24 23:59:59","Мат. физика (начинающие) 24.10",10,"2022-10-27 09:59:02",12,167,295,87
612199,6,2,1,12,"Математика для начинающих","2022-09-22 18:56:01","2022-11-28 13:55:46","Математика для начин 28.11",1,NULL,12,0,212,86
633069,5,1,1,63,"Основы программирования на языке Python","2022-11-12 12:42:08","2022-11-28 14:10:31","Основы программирования 28.11",9,"2022-11-28 21:02:14",9,26,31,100
453198,8,4,1,63,"Основы программирования на языке Python","2022-10-23 23:51:56","2022-11-28 14:10:31","Основы программирования 28.11",3,"2022-12-08 14:30:38",9,12,31,93
462798,7,3,1,77,"Экономика фирмы","2022-10-09 20:58:17","2022-11-28 14:34:19","Экономики фирмы 28.11",0,NULL,11,0,39,81
584960,6,2,1,5,"Академическое письмо (Academic Writing)","2022-11-15 12:50:16","2023-01-16 12:49:19","Академ. письмо 28.11",0,NULL,21,0,103,81
609215,5,1,0,14,"Математическая физика для начинающих","2023-01-09 17:50:32","2023-01-16 12:52:54","Мат.физика (начинающие) 16.01",10,"2023-01-17 16:17:02",12,230,295,13
564364,6,2,1,14,"Математическая физика для начинающих","2022-09-30 21:59:48","2022-11-28 14:27:57","Мат. физика (начинающие) 28.11",0,NULL,12,0,295,100
609367,5,1,0,7,"Биологический калейдоскоп","2022-09-09 22:41:51","2022-09-26 23:59:59","Биолог. калейдоскоп 26.09",8,"2022-10-02 20:01:30",11,98,249,80
610547,5,1,0,63,"Основы программирования на языке Python","2022-09-15 10:19:50","2022-09-26 23:59:59","Основы Python 26.09",3,"2022-10-01 11:53:47",9,6,31,75
603481,5,1,0,21,"Первые шаги в робототехнику","2022-10-13 10:11:36","2022-10-24 23:59:59","Первые шаги в робототехнику 24.10",10,"2022-10-26 10:51:25",11,29,39,87
466680,5,1,0,8,"Из чего сделано все вокруг? Начинаем изучать химию","2022-10-13 12:35:14","2022-10-24 23:59:59","Из чего всё сделано 24.10",3,"2022-10-31 14:34:14",9,6,53,100
581324,6,2,0,7,"Биологический калейдоскоп","2022-10-22 19:32:59","2022-10-24 23:59:59","Биологический калейдоскоп 24.10",2,"2022-10-24 18:51:23",11,10,249,75
627951,6,2,0,63,"Основы программирования на языке Python","2022-11-02 18:41:15","2022-11-28 14:10:31","Основы программирования 28.11",6,"2022-12-04 16:17:22",9,16,31,87
622749,8,4,0,76,"Финансовая грамотность","2022-10-23 01:48:28","2022-11-28 14:34:57","Фин. грамотность 28.11",0,NULL,11,0,222,85
643557,5,1,0,21,"Первые шаги в робототехнику","2023-01-15 23:10:44","2023-01-16 12:56:19","Первые шаги в робототехнику 16.01",4,"2023-01-23 21:07:58",11,12,39,100
640196,5,1,1,4,"Подготовка к олимпиаде «Русский медвежонок»","2023-01-09 12:32:15","2023-01-16 12:57:15","Русский медвежонок 16.01",1,"2023-01-23 12:26:24",7,3,56,95
530750,6,2,0,7,"Биологический калейдоскоп","2022-09-25 23:50:12","2022-09-26 23:59:59","Биолог. калейдоскоп 26.09",10,"2022-09-27 23:46:35",11,186,249,95
542285,6,2,0,7,"Биологический калейдоскоп","2022-09-12 20:17:03","2022-09-26 23:59:59","Биолог. калейдоскоп 26.09",1,"2022-09-30 21:09:43",11,11,249,85
394781,6,2,1,63,"Основы программирования на языке Python","2022-09-09 23:03:28","2022-09-26 23:59:59","Основы Python 26.09",9,"2022-09-29 15:13:16",9,16,31,100
604076,5,1,0,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-09-14 20:15:08","2022-09-26 23:59:59","Русский медвежонок 26.09",4,"2022-09-28 19:44:06",7,19,56,85
